storeId,productCode,quantity,logQuantity,advertising,price,weekStarting,id
48,surface.go,30,8.030084094,0,158,10/18/2018,3b957f9d-9030-4e57-969e-ceecf99b52bd
48,surface.go,37,8.236420527,0,158,10/25/2018,977f3a22-bc2c-4077-8d3b-01fdbcc89ab7
48,surface.go,35,8.184234774,0,158,11/1/2018,1729f806-41e7-4ee5-a89a-83f864e0ab5d
48,surface.go,58,8.68067166,1,158,11/8/2018,84283efc-1799-4f81-a294-33f9fae1a78c
48,surface.go,21,7.655390645,0,158,11/15/2018,09c8a1bb-b8f5-4a49-b6be-d74070daf7c3
48,surface.go,78,8.971067439,1,158,12/13/2018,cef430b2-f3c7-4498-9416-9c67b2be428f
48,surface.go,30,8.030084094,0,158,12/20/2018,c2933e60-b928-429e-979c-473647b812af
48,surface.go,69,8.841014311,1,158,12/27/2018,3367deda-1139-4ec4-9a48-010adfc6ebae
48,surface.go,41,8.333270353,0,158,1/3/2019,4398a053-8917-4700-b589-1681393da351
48,surface.go,23,7.769800996,0,158,1/10/2019,dd075f37-b147-4c86-8de6-48b656b56c73
48,surface.go,33,8.110126802,0,158,1/17/2019,2a68a43b-ad80-456b-9a05-e5b5690e9530
48,surface.go,47,8.462948177,0,158,1/24/2019,98a14b39-b4d5-4a1a-8b8c-9c6fbda9e493
48,surface.go,316,10.3614186,0,158,1/31/2019,f8c9523e-3e61-4fd5-b5a4-c95638e5d981
48,surface.go,123,9.421573272,0,158,2/7/2019,57e03ca7-e243-40ed-82cd-c3c85cd458dd
48,surface.go,49,8.502688505,0,158,2/14/2019,01a11579-75bc-45ba-b5fa-ed89618280c4
48,surface.go,71,8.877381955,0,158,2/21/2019,63317ff6-5f0e-4c8b-b829-5718b5ef8ce5
48,surface.go,45,8.42156296,0,158,2/28/2019,a1ae7590-4a7c-402e-99de-a5afafdaada2
48,surface.go,154,9.64782081,1,158,3/7/2019,15190bb3-ce2f-4edb-987c-23dec888cd11
48,surface.go,82,9.018695488,0,158,3/14/2019,0740f8d5-5dfa-4093-9fc5-46674eceea36
48,surface.go,177,9.786504197,0,158,3/21/2019,755f9412-9f7f-44d5-afe7-e860d13da272
48,surface.go,49,8.502688505,0,158,3/28/2019,cdd872a9-2738-48f0-8f73-de05594e7ee1
48,surface.go,26,7.87245515,0,158,4/4/2019,1e332aba-35ae-46c5-b482-a7698052da18
48,surface.go,34,8.14786713,0,158,4/11/2019,e921d9b1-9bd8-49bf-9264-86e65be1a33e
48,surface.go,301,10.31374118,1,129,4/18/2019,1a46c957-58b5-44e4-a9d8-90e429dc85e0
48,surface.go,83,9.026417534,0,129,4/25/2019,53b2af87-4928-4c19-bd72-2093b9f08029
48,surface.go,39,8.269756948,0,189,5/2/2019,fe7f144a-3168-4e69-84ac-690f74aa319f
48,surface.go,37,8.236420527,0,189,5/9/2019,761031eb-c0bf-4235-b35a-c06b7351e3c9
48,surface.go,40,8.30201781,0,199,5/16/2019,0c86bb8c-215a-43e6-8236-f221da35b698
48,surface.go,65,8.793612072,0,169,5/23/2019,8f759783-0dc4-475b-938d-3036f4396ce7
48,surface.go,211,9.957975738,0,169,5/30/2019,5d531735-0ff3-49ee-8eed-f2d50758050c
48,surface.go,109,9.30054664,0,169,6/6/2019,6fe68d9e-5926-4e28-bcf3-369b35f42118
48,surface.go,41,8.333270353,0,199,6/13/2019,eed8b212-fdb2-4ab9-b935-a1ca061886d3
48,surface.go,37,8.236420527,0,199,6/20/2019,bc4d5e8f-bbd0-4c60-9597-5d0994818622
48,surface.go,17,7.491087594,0,199,6/27/2019,cf3c5fb0-3388-414a-b474-d6b8a08ef51b
48,surface.go,30,8.030084094,0,199,7/4/2019,66966176-d3a4-40a6-b880-44b080570f8d
48,surface.go,48,8.489616424,0,129,7/11/2019,aff01864-90de-4b16-be66-f28b367752d0
48,surface.go,40,8.317766167,0,199,7/18/2019,0f6db40f-216f-4bb3-83b5-a10131b8c750
48,surface.go,66,8.803273983,0,169,7/25/2019,750279ca-d81a-45ec-91fe-f45516c153dc
48,surface.go,202,9.914625297,1,149,8/1/2019,86848771-8379-4a27-b940-273401a1763d
48,surface.go,33,8.129174997,1,189,8/8/2019,23813a7d-5717-4660-a745-2cf881caaf8e
48,surface.go,14,7.249925537,0,199,8/15/2019,1d7228dc-27fa-40d5-8c91-0a3e7e2e5dd7
48,surface.go,113,9.340666634,0,179,8/22/2019,935a8d8a-8b5c-466d-b6b7-4e6df5a2b458
48,surface.go,12,7.154615357,0,129,8/29/2019,1ef8b75f-f216-4d91-b21c-c9939613d3dc
48,surface.go,17,7.454719949,0,199,9/5/2019,6a45f592-f075-4add-b2fd-4726906bf163
48,surface.go,14,7.294377299,0,213,9/12/2019,6ffcf439-77a3-4956-9a73-3eb66ecf6446
48,surface.go,30,8.030084094,0,213,9/19/2019,8fc89f0d-552b-4d9f-9590-527e82434754
48,surface.go,174,9.76468515,0,149,9/26/2019,840f5f90-3384-4622-9d8b-c32dcc4c64fe
48,surface.go,31,8.050703382,0,213,10/3/2019,17316141-017c-4c8e-8041-d0d3226d82bc
48,surface.pro7,50,8.528330936,0,299,6/15/2017,248bc4bb-7cb7-4357-9c5b-34723f9af2b5
48,surface.pro7,242,10.09641929,1,199,6/22/2017,f5634cf4-7023-46d3-b1f8-7a05304f40c2
48,surface.pro7,46,8.435549202,0,299,6/29/2017,10652534-3173-4eda-993d-b362779b8556
48,surface.pro7,64,8.7740036,0,299,7/6/2017,400d5b5e-43ad-4cbe-81c5-52b214dae847
48,surface.pro7,195,9.882468185,1,259,7/13/2017,058ffd21-3666-4d96-a8d7-af111fd11aa7
48,surface.pro7,51,8.553332238,0,299,7/20/2017,ea8916de-593f-4c2c-8614-22429b4eb2d9
48,surface.pro7,108,9.29468152,0,299,7/27/2017,0425811a-c859-4e9f-893a-1be438ef9c58
48,surface.pro7,138,9.538780437,1,239,8/3/2017,027d1cde-a91c-49cb-b82c-4f67772a9bcd
48,surface.pro7,52,8.565602331,0,299,8/10/2017,80177d2a-63c2-44e7-b6ca-ada3d9943d17
48,surface.pro7,262,10.17504024,1,199,8/17/2017,f36d0d25-bd72-4824-bbdf-ca70c3d3eeaf
48,surface.pro7,32,8.090708716,0,299,8/24/2017,884ad884-c8c7-4554-8e2e-d48b7c22b846
48,surface.pro7,61,8.723231275,0,299,8/31/2017,610c6964-a56a-421e-aaa1-e02e164c9fac
48,surface.pro7,42,8.363575703,0,299,9/7/2017,ee5ece1a-9ffd-4d6c-888f-dec415c2adc4
48,surface.pro7,96,9.17616292,1,219,9/14/2017,9938dae6-f57c-4520-b2c5-eed8b7066a50
48,surface.pro7,44,8.392989588,0,299,9/21/2017,f8004517-893e-4afc-9457-a18cc392152e
48,surface.pro7,51,8.553332238,0,299,9/28/2017,58072e90-38d1-4851-adb2-81d965f39609
48,surface.pro7,101,9.221478116,0,299,10/5/2017,f42150ae-32e3-48b6-b8e3-df898c383cc0
48,surface.pro7,246,10.11212642,1,199,10/12/2017,b4f68540-f48a-40b1-bd9e-b0cd7df6a0b0
48,surface.pro7,46,8.449342525,0,284,10/19/2017,ccadefcb-c97d-462b-815b-ed9fa8e59f8b
48,surface.pro7,37,8.219326094,0,299,10/26/2017,8415ddab-8c37-4ea2-9b07-0a7bda1e290f
48,surface.pro7,224,10.01966931,1,199,11/2/2017,855f8ba2-6700-4856-98b0-aae8bf4ed478
48,surface.pro7,53,8.589699882,0,299,11/9/2017,829fda1d-edef-431c-a773-5d84ab5b703d
48,surface.pro7,216,9.981928979,1,199,11/16/2017,4911c424-6c46-48ac-945a-c11ac501f949
48,surface.pro7,97,9.189321005,0,199,11/23/2017,c0cb3503-dd19-4101-a3cd-bd0b0844e9e0
48,surface.pro7,97,9.189321005,0,299,11/30/2017,4dc00669-9f3b-4f60-a7a5-4a00b3f0d48c
48,surface.pro7,238,10.07777694,1,199,12/7/2017,6a597ad0-aec6-4cb3-833f-33d4fcde95de
48,surface.pro7,143,9.570529135,0,199,12/14/2017,145c2f44-7753-4761-aa08-fd0f29804294
48,surface.pro7,109,9.30054664,0,199,12/21/2017,b9c39585-82fa-47e1-bbe4-d5a2c9bb720a
48,surface.pro7,89,9.100525506,0,199,12/28/2017,fcd63aee-83bc-4b07-bba0-b7008fcc22e3
48,surface.pro7,110,9.312174678,0,199,1/4/2018,83fc5fe9-eb14-4174-9474-a6d42a8de5c9
48,surface.pro7,47,8.462948177,0,246,1/11/2018,9051f796-3cbe-4cb9-a86e-a588f1f11d00
48,surface.pro7,68,8.831711918,0,246,1/18/2018,2c999f46-e30e-41b8-a687-744e958f58f2
48,surface.pro7,237,10.07508515,1,199,1/25/2018,446ed32b-6f0d-4af2-b0bd-4d532c4db121
48,surface.pro7,50,8.528330936,0,246,2/1/2018,3a11945c-6f0f-4eac-ad7b-fc8e7fcea619
48,surface.pro7,60,8.702177866,0,241,2/8/2018,21d4abbf-8b46-4eac-9998-046821f69761
48,surface.pro7,62,8.733594062,0,241,2/15/2018,72cb2769-80b2-47e7-b5a7-1d8ecbfb3e68
48,surface.pro7,70,8.859363449,0,241,2/22/2018,74753877-0449-4a21-8f5d-e6260fbfa522
48,surface.pro7,168,9.734832187,1,199,3/1/2018,6ed6e176-edc2-4951-9ea0-0b3fc6869858
48,surface.pro7,46,8.435549202,0,246,3/8/2018,29aa04cb-ea83-41e6-bbd0-0b762c1e4e32
48,surface.pro7,80,8.987196821,0,246,3/15/2018,c23d87ef-3360-4da6-82d9-9d2ed998fc80
48,surface.pro7,446,10.70710219,1,169,3/22/2018,04643362-8642-4e7e-8f74-01a19c7ef5a8
48,surface.pro7,175,9.77201119,0,169,3/29/2018,2d44a062-305f-4b45-a507-c4a748964be2
48,surface.pro7,52,8.565602331,1,246,4/5/2018,ae821230-4f5d-423c-9d3d-ba955711560e
48,surface.pro7,68,8.831711918,0,209,4/12/2018,16fa4b39-7c0d-4c44-9750-6445ac15fc58
48,surface.pro7,85,9.049232212,0,209,4/19/2018,1805863d-e7f6-447b-963b-335e4bdbb4fc
48,surface.pro7,63,8.754002934,0,209,4/26/2018,84391146-9dc9-482d-ad28-858fb20a73be
48,surface.pro7,147,9.596962392,0,209,5/3/2018,9aea101c-b04c-49dc-b3c5-92ec42d593ab
48,surface.pro7,586,10.97999056,1,139,5/10/2018,721e96e9-940b-4799-bc82-2b160dfd88a1
48,surface.pro7,61,8.723231275,0,226,5/17/2018,bce4e01d-de06-46e9-875c-241c9b8dc9ad
48,surface.pro7,52,8.565602331,0,226,5/24/2018,499f986a-2150-430a-9104-4d1309988d7b
48,surface.pro7,50,8.528330936,0,226,5/31/2018,e22e7080-9458-4c8f-8b8e-ff0bb7ccb16e
48,surface.pro7,47,8.462948177,0,226,6/7/2018,0464e547-fcc7-4761-923b-7ca14b90948e
48,surface.pro7,160,9.684336023,1,169,6/14/2018,6c62205b-d230-4750-ad32-403121b98667
48,surface.pro7,101,9.221478116,0,226,6/21/2018,63bd8b53-7bca-4fa5-b4a8-e7183a9d9971
48,surface.pro7,239,10.08313888,1,169,6/28/2018,248480b7-d789-4995-9526-c7ddefc672eb
48,surface.pro7,105,9.264828557,0,169,7/5/2018,845c2b08-e6d2-40bc-a9eb-bd32e5dd7010
48,surface.pro7,39,8.286017468,0,226,7/12/2018,bd876eb7-bf02-4ebc-a188-cf5c3e80d966
48,surface.pro7,41,8.333270353,0,226,7/19/2018,d49b2071-29c6-4264-9351-566d5e3b37cb
48,surface.pro7,50,8.528330936,0,226,7/26/2018,c91a4f6a-8ae0-4b5f-8beb-22090aa3dfe0
48,surface.pro7,46,8.435549202,0,226,8/2/2018,39068208-18d0-4a25-8804-12a97ab65a37
48,surface.pro7,52,8.565602331,0,226,8/9/2018,3195dfb1-89c5-4c73-b36f-1e878b2e4a26
48,surface.pro7,73,8.903815212,0,226,8/16/2018,5a196b85-ac55-49a6-8722-5cd69af1b5cf
48,surface.pro7,341,10.43927892,1,129,8/23/2018,6178818f-5abe-4f25-a255-38df1d257c92
48,surface.pro7,56,8.647519453,0,226,8/30/2018,20e08504-1b4f-4327-a8bd-8db03237cd0d
48,surface.pro7,103,9.240287448,0,226,9/6/2018,7c49695a-baca-4295-a557-582410690c7c
48,surface.pro7,163,9.700146629,1,199,9/13/2018,28791cc7-c620-45ed-b6de-fd4170c3fc3a
48,surface.pro7,62,8.733594062,0,199,9/20/2018,28572b28-d115-4ee6-8113-6d2b226b8b63
48,surface.pro7,109,9.30054664,0,189,9/27/2018,12edc0c1-e200-4fe9-99df-2e949deeeb8a
48,surface.pro7,105,9.264828557,0,179,10/4/2018,866828ab-e4cc-4a71-9ed1-a305c6c09b49
48,surface.pro7,101,9.221478116,0,179,10/11/2018,e674e6bf-b72b-4c59-94f1-52e28fd535e4
48,surface.pro7,898,11.40596367,1,169,10/18/2018,8173bf02-fb25-42de-a3ec-cb01f9066d9a
48,surface.pro7,48,8.476371197,0,226,10/25/2018,ea36773b-47d0-4ef6-af34-4027bc2648b3
48,surface.pro7,167,9.727227587,0,149,11/1/2018,8b702346-b29b-409c-90a4-daefbad4578c
48,surface.pro7,50,8.528330936,0,226,11/8/2018,fd4d5eee-3a68-4ec0-8e7e-94cbab0b2420
48,surface.pro7,63,8.754002934,0,226,11/15/2018,f214538e-d662-4ed9-a9e7-015c8c5d9153
48,surface.pro7,48,8.476371197,0,226,12/13/2018,10a70b36-09f1-4109-a381-8182c60de067
48,surface.pro7,55,8.624791202,0,226,12/20/2018,25bc5684-17cb-4d71-8603-25a6902cf4d3
48,surface.pro7,73,8.903815212,1,199,12/27/2018,2c1639f0-9a85-4028-a681-8566576d92a8
48,surface.pro7,73,8.903815212,0,199,1/3/2019,e376a627-770d-4ef9-a7c4-ac2233831c3b
48,surface.pro7,55,8.61323038,0,199,1/10/2019,3a3b3d0d-40ec-4418-827c-0965c638abff
48,surface.pro7,76,8.938006577,1,249,1/17/2019,cfd507f8-d897-4cf2-9c53-dea5045252de
48,surface.pro7,51,8.553332238,1,249,1/24/2019,77667b4e-0a71-40a4-818f-77d0dda12449
48,surface.pro7,34,8.14786713,0,249,1/31/2019,bdbb247e-c962-428c-9073-ee56d4c86bb4
48,surface.pro7,56,8.647519453,0,266,2/7/2019,5ff4f51d-9eb6-4ff8-8038-bd16e07317d3
48,surface.pro7,76,8.946374826,0,199,2/14/2019,a158d890-c954-4981-86c1-2122a3360c41
48,surface.pro7,627,11.04643566,1,199,2/21/2019,89ec868a-608b-4c18-a319-4e23ca260f18
48,surface.pro7,76,8.938006577,0,199,2/28/2019,c69c03ed-6951-4b85-8929-f403ae3ebbaa
48,surface.pro7,65,8.783855897,0,266,3/7/2019,6a30c656-5b50-4a9f-aacb-03126b3135bf
48,surface.pro7,149,9.614204199,1,199,3/14/2019,e5c1f770-0f20-4807-a8eb-2067978a68df
48,surface.pro7,66,8.803273983,0,199,3/21/2019,6e7c5083-8371-4792-b86a-94f09ee515f9
48,surface.pro7,62,8.743850562,0,266,3/28/2019,14e388e7-0d8b-48c6-9e6e-9456fe36868c
48,surface.pro7,112,9.329367078,1,199,4/4/2019,99be7eea-828d-4dc6-b36f-f3a78b8cc098
48,surface.pro7,97,9.182763604,0,199,4/11/2019,f070ae0d-2f09-4b90-8486-4c885bbb7484
48,surface.pro7,63,8.754002934,0,266,4/18/2019,b0b2bc06-e404-4a80-ab41-1f5d625d5247
48,surface.pro7,161,9.692272572,1,199,4/25/2019,9edd63c3-ea82-41ad-8a6a-2167177f4428
48,surface.pro7,40,8.317766167,0,266,5/2/2019,f3d63bd0-ef07-4fbe-a0cc-d0139eb7b9e9
48,surface.pro7,55,8.624791202,0,266,5/9/2019,97311132-9c79-491d-bf15-8b21595d8430
48,surface.pro7,55,8.624791202,0,266,5/16/2019,085a543f-d424-435d-acbc-9ab1033941aa
48,surface.pro7,153,9.639522007,1,199,5/23/2019,7d9b2541-496c-4d5e-bac9-c22953a6933e
48,surface.pro7,42,8.348537825,0,266,5/30/2019,7f765657-e100-4aeb-b999-e7a6a2ca81f9
48,surface.pro7,27,7.920083199,0,269,6/6/2019,1c1c8fd0-3c50-4a62-9402-ed3ef350fb7b
48,surface.pro7,42,8.363575703,0,269,6/13/2019,cb5861b8-43ed-4f6f-b689-1e34f590230c
48,surface.pro7,42,8.348537825,0,269,6/20/2019,1bc0c2f0-3e6f-4a6d-8013-65d673a7ecc8
48,surface.pro7,38,8.253227646,0,269,6/27/2019,bc608845-e981-40a2-bb68-a48b5ffe4af4
48,surface.pro7,157,9.664214619,1,201,7/4/2019,a2a17e34-f95a-4db9-ab39-0c8fc6413fd5
48,surface.pro7,47,8.462948177,1,219,7/11/2019,bcdd45b3-1b47-4fb5-9f57-690bf2cb9451
48,surface.pro7,56,8.636219898,0,269,7/18/2019,4611d3b2-0f41-487a-a2bc-c0fb648bfda9
48,surface.pro7,119,9.3899917,1,229,7/25/2019,8770fd7d-a346-483c-8bf0-3b31cfb7641f
48,surface.pro7,45,8.42156296,0,269,8/1/2019,971bbe76-bfe7-428e-b958-e015453d0437
48,surface.pro7,38,8.253227646,1,265,8/8/2019,f4b97018-f69e-42b4-ab97-8177a3d3435a
48,surface.pro7,156,9.656051309,1,199,8/15/2019,4691a48a-158c-49cf-85de-2a35898775dc
48,surface.pro7,192,9.862665558,1,199,8/22/2019,01a9f170-53f3-4343-921a-2bcb5fab6cec
48,surface.pro7,171,9.749870064,0,169,8/29/2019,4375171d-a6e6-4e28-94e7-4ea84a5f2859
48,surface.pro7,115,9.351839934,0,169,9/5/2019,eea72f62-4fe7-4017-a0b2-617879393286
48,surface.pro7,106,9.270870872,1,199,9/12/2019,284069d2-c7d5-444d-910c-b16882b90a6d
48,surface.pro7,48,8.489616424,0,269,9/19/2019,568b74d6-fb7c-4c1d-9e8e-802f69418906
48,surface.pro7,47,8.462948177,0,249,9/26/2019,b4573a05-dee4-48ba-bf20-fb0b6b3dcfec
48,surface.pro7,268,10.1991378,1,219,10/3/2019,bcc4ce48-4713-4c39-8b99-9eae6e5df169
48,surface.laptop3,49,8.51559191,0,366,6/15/2017,071e7446-f39d-428d-a1aa-d344216ad50f
48,surface.laptop3,34,8.14786713,0,366,6/22/2017,537e9987-2d6b-42f8-b401-48a87c8aa2c4
48,surface.laptop3,57,8.658692754,0,366,6/29/2017,eefa7aa5-99b5-4aae-b1a9-a4be3252bb13
48,surface.laptop3,46,8.435549202,0,366,7/6/2017,00f25cd8-5443-4314-bdb5-e2f924bc0ea2
48,surface.laptop3,33,8.110126802,0,366,7/13/2017,41153935-c1e1-4963-b599-98c9424ec357
48,surface.laptop3,34,8.14786713,0,366,7/20/2017,c895fe8b-44af-4262-b9f8-46f1e4141d3a
48,surface.laptop3,50,8.528330936,0,366,7/27/2017,e78d087d-7325-4c59-b17f-123dc8a38b64
48,surface.laptop3,34,8.14786713,0,366,8/3/2017,74892e0a-f516-40f1-9658-26b5f3401ecc
48,surface.laptop3,55,8.61323038,0,366,8/10/2017,e08fb90b-805f-4807-ad00-2eb185720c35
48,surface.laptop3,47,8.462948177,0,366,8/17/2017,e33c9a8c-c15a-4a0b-9e03-b122d5cf182a
48,surface.laptop3,44,8.407378325,0,366,8/24/2017,74a194b1-6fd7-4f6c-8a1e-ae466807fe5f
48,surface.laptop3,27,7.920083199,0,366,8/31/2017,ea81ff26-5ab0-4bd8-9842-924373070591
48,surface.laptop3,60,8.702177866,0,329,9/7/2017,1b496e96-bcfd-46ba-9434-1fce5c3b5d69
48,surface.laptop3,56,8.636219898,0,329,9/14/2017,7ef7071a-6d0b-4da1-a01b-a04b8a7215b6
48,surface.laptop3,60,8.712759975,0,329,9/21/2017,1927fdca-d533-494d-8482-5d13d09f55f5
48,surface.laptop3,49,8.51559191,0,366,9/28/2017,41796273-45ac-45fb-9b8e-20af774fca00
48,surface.laptop3,62,8.743850562,1,329,10/5/2017,445dde20-3c35-4cd6-8924-1e4640649aa2
48,surface.laptop3,38,8.253227646,0,329,10/12/2017,031da899-d746-43a5-94ad-eadd61fca792
48,surface.laptop3,38,8.253227646,0,351,10/19/2017,3dd18818-8dce-4b60-830d-ace703ff1e24
48,surface.laptop3,51,8.540909718,0,351,10/26/2017,47008e5b-64d1-4f75-a3d1-5615a88f5dd9
48,surface.laptop3,43,8.378390789,0,351,11/2/2017,1a81614b-a11a-4df5-8799-6b1748301c56
48,surface.laptop3,30,8.009030685,0,351,11/9/2017,be51b2e3-814c-411d-882d-d03c7929d1fd
48,surface.laptop3,57,8.658692754,0,366,11/16/2017,a6840617-62f8-4c45-a93f-1bf3724c95b1
48,surface.laptop3,64,8.764053269,0,299,11/23/2017,e5bb61a7-f959-4a0e-8a8f-bdd1c176d77b
48,surface.laptop3,74,8.912473275,0,299,11/30/2017,58ab0cec-7cad-4309-ba52-96c7bfb613f3
48,surface.laptop3,32,8.090708716,0,339,12/7/2017,70dda7fb-f502-4cb3-b76d-b9340932a7d4
48,surface.laptop3,40,8.30201781,0,339,12/14/2017,d2c7feb1-ff37-4026-afe2-e6091e6bf5d3
48,surface.laptop3,102,9.234056899,0,239,12/21/2017,fbe5cb03-91a9-49ca-9147-f0ddbd93914c
48,surface.laptop3,74,8.921057018,0,239,12/28/2017,91580ce1-14e6-4920-a018-6c22124f7fbc
48,surface.laptop3,73,8.903815212,0,339,1/4/2018,94598161-e624-45c4-a6b3-b806756b14c7
48,surface.laptop3,112,9.323669057,0,259,1/11/2018,bffce2f7-b47d-4c3e-8248-2647d5fc8ae7
48,surface.laptop3,64,8.7740036,0,259,1/18/2018,3f05fda5-16e5-4e33-ad1c-656a94362c00
48,surface.laptop3,48,8.476371197,0,339,1/25/2018,7b60acab-ae0c-4f1f-ad7e-6bc1ef6ce617
48,surface.laptop3,53,8.589699882,0,339,2/1/2018,d0b42eef-2bdf-4e96-ae8c-b53787f204a9
48,surface.laptop3,104,9.252633284,0,249,2/8/2018,5b2ef4ac-db31-4607-987b-75d68fdeafdf
48,surface.laptop3,49,8.51559191,0,339,2/15/2018,91d90457-9728-46d1-b9b6-632cf5d5c0d5
48,surface.laptop3,40,8.30201781,0,339,2/22/2018,c49ad410-a162-47e7-80ca-ef0560a28324
48,surface.laptop3,41,8.333270353,0,339,3/1/2018,e6a60cf6-7510-4082-ad15-c5ae0bc83601
48,surface.laptop3,40,8.317766167,0,339,3/8/2018,02eb3e27-19d8-48f4-8b95-922328642ae3
48,surface.laptop3,49,8.502688505,0,339,3/15/2018,095653d6-cd8b-44cd-b0c5-ae00518aba56
48,surface.laptop3,41,8.333270353,0,339,3/22/2018,80f07fdd-c35b-4ae2-a7fa-b211d8de3288
48,surface.laptop3,232,10.05328592,1,169,3/29/2018,a75d9a35-6fab-458e-913c-c25e012b868f
48,surface.laptop3,76,8.938006577,0,339,4/5/2018,0a2b77cf-8457-4866-9822-c68c7d53cecf
48,surface.laptop3,187,9.839055692,1,199,4/12/2018,92fc653e-41af-45a9-ac1b-6f39486a5a26
48,surface.laptop3,75,8.929567708,0,339,4/19/2018,b0231aaa-1e73-49b6-b913-643f7a0627a1
48,surface.laptop3,248,10.11988842,1,199,4/26/2018,194d5b90-f2d8-43d6-948a-4cde2ba6e10e
48,surface.laptop3,62,8.733594062,0,199,5/3/2018,763e1763-de47-4902-95be-b8f9eb2e1818
48,surface.laptop3,44,8.392989588,0,339,5/10/2018,df791c06-d82d-4920-a52e-8d034f0f89a7
48,surface.laptop3,131,9.481893063,1,229,5/17/2018,00d614a6-8cad-4721-a716-b4472e6b5f3f
48,surface.laptop3,37,8.219326094,0,339,5/24/2018,415bf633-d492-41a6-9628-bd23dfe28802
48,surface.laptop3,29,7.98752448,0,339,5/31/2018,d45ea877-b323-43f9-b2c7-7114474b15cb
48,surface.laptop3,250,10.13014492,0,199,6/7/2018,c02ee071-192e-4090-9027-93725caa5cd5
48,surface.laptop3,57,8.658692754,0,199,6/14/2018,a3ead4a9-fa5a-4208-b178-872fe24386f7
48,surface.laptop3,45,8.42156296,0,339,6/21/2018,cc9a4077-f933-4e25-9b0a-e225280420e9
48,surface.laptop3,62,8.743850562,0,339,6/28/2018,014c283a-52ea-4541-8911-198c650be0e3
48,surface.laptop3,221,10.00532186,0,199,7/5/2018,49175777-9154-4793-9828-f963f5d3ccbf
48,surface.laptop3,115,9.351839934,0,199,7/12/2018,f29f68f7-cfcc-465e-934a-4cbf6cd98462
48,surface.laptop3,94,9.156095357,0,199,7/19/2018,8700385a-da28-4e48-98f0-b0d661fbfa3d
48,surface.laptop3,85,9.049232212,1,339,7/26/2018,1ed8c166-e154-45b2-acfd-6e8f12ac50a0
48,surface.laptop3,170,9.746131742,0,219,8/2/2018,158f576f-8e11-41c2-922a-c9bb474ea204
48,surface.laptop3,69,8.850230966,0,219,8/9/2018,697ef878-bd52-4927-b230-92750a6ae1a5
48,surface.laptop3,47,8.462948177,0,339,8/16/2018,2a4c67ba-4476-4f2c-b32b-edacd3be54e0
48,surface.laptop3,54,8.60153434,0,339,8/23/2018,788b791a-3768-445f-8d63-4b2229a721a7
48,surface.laptop3,40,8.30201781,0,339,8/30/2018,b2b6066c-a5cc-446b-97f2-54db863410f5
48,surface.laptop3,215,9.978966014,1,199,9/6/2018,5237d93a-aa3b-4e55-85cf-f83a93e7fb6b
48,surface.laptop3,55,8.61323038,0,339,9/13/2018,6aa18060-8295-4149-9422-bce8c4dbb267
48,surface.laptop3,65,8.783855897,1,249,9/20/2018,d4d04af6-4bdc-4a1a-8ba1-9a9c3f1eb9ef
48,surface.laptop3,46,8.435549202,0,339,9/27/2018,50c8261b-4b33-428b-8d1f-427cc7beb81b
48,surface.laptop3,47,8.462948177,0,299,10/4/2018,f8941a38-e262-44f2-850d-cef816f9a7c0
48,surface.laptop3,60,8.702177866,0,294,10/11/2018,e9a619d5-7638-4d4d-aa01-dbb4692f6f1e
48,surface.laptop3,53,8.589699882,0,294,10/18/2018,3c4ad085-5bb1-4f7d-8bb8-2762ddf74f69
48,surface.laptop3,55,8.61323038,0,294,10/25/2018,b11109d8-aed2-47bf-a923-af0211bcda80
48,surface.laptop3,46,8.449342525,0,294,11/1/2018,8b48320d-d7f0-4226-9539-c2fd2f577368
48,surface.laptop3,81,9.00307017,0,294,11/8/2018,7c2fee8d-3a6b-4623-aa0a-f65582e1767f
48,surface.laptop3,46,8.435549202,0,299,11/15/2018,d3d3b556-2287-464e-9d9b-6beebefef54b
48,surface.laptop3,51,8.540909718,0,299,12/13/2018,4f2f8cf4-0ab1-4443-86c2-39dea8737740
48,surface.laptop3,65,8.783855897,0,299,12/20/2018,0f70c007-fdcb-407f-9f21-acd5397d36f8
48,surface.laptop3,92,9.128696383,0,239,12/27/2018,0a4f6f7d-88c1-4b7b-9b96-a2c30e1d2204
48,surface.laptop3,107,9.282847063,0,239,1/3/2019,9d2db9ed-7d0f-43f2-9cc5-d3bf1975abfe
48,surface.laptop3,80,8.99516499,0,229,1/10/2019,ca4053ec-e7a0-48c4-b2d3-4d3aead076e7
48,surface.laptop3,71,8.868413285,0,229,1/17/2019,52d379ff-e7fa-43fd-a94a-61c0e6af305c
48,surface.laptop3,55,8.61323038,0,299,1/24/2019,54614a9e-8358-4991-97db-37a65c4d5ab0
48,surface.laptop3,46,8.449342525,0,299,1/31/2019,e1cc6b2c-f46c-4ec3-a608-3a9dd33695a9
48,surface.laptop3,56,8.647519453,0,299,2/7/2019,f2f0aec3-89d7-4762-80df-7bff58724f55
48,surface.laptop3,240,10.08847223,1,199,2/14/2019,eb2c9c95-099b-4ee7-82a3-7028444068e3
48,surface.laptop3,49,8.502688505,0,299,2/21/2019,4f43d662-2279-4f09-9a01-48b14de9c6c3
48,surface.laptop3,301,10.31374118,1,199,2/28/2019,3bade99d-b286-4efa-b8ae-420f221337f3
